state,date,cum_covid_cases,cum_covid_deaths,cum_one_vax_dose,covid_cases,covid_deaths,one_vax_dose
South Carolina,2021-04-11,562691,9276,1635813,7417,80,175809
South Carolina,2021-04-18,569279,9336,1753929,6588,60,118116
South Carolina,2021-04-25,574985,9430,1820274,5706,94,66345
South Carolina,2021-05-02,580273,9520,1891612,5288,90,71338
South Carolina,2021-05-09,584517,9592,1939674,4244,72,48062
South Carolina,2021-05-16,588593,9653,1985740,4076,61,46066
South Carolina,2021-05-23,590981,9684,2048466,2388,31,62726
South Carolina,2021-05-30,593092,9732,2095548,2111,48,47082
South Carolina,2021-06-06,594130,9754,2130585,1038,22,35037
South Carolina,2021-06-13,594877,9780,2162742,747,26,32157
South Carolina,2021-06-20,595448,9792,2200972,571,12,38230
South Carolina,2021-06-27,596144,9819,2255884,696,27,54912
South Carolina,2021-07-04,597261,9830,2291650,1117,11,35766
South Carolina,2021-07-11,598918,9846,2311107,1657,16,19457
South Carolina,2021-07-18,601803,9865,2333905,2885,16,22798
South Carolina,2021-07-25,606833,9878,2364682,5030,16,30777
South Carolina,2021-08-01,617148,9904,2408619,10315,26,43937
South Carolina,2021-08-08,634310,9950,2461364,17162,46,52745
South Carolina,2021-08-15,656313,10039,2520157,22003,89,58793
South Carolina,2021-08-22,681659,10213,2579554,25346,174,59397
South Carolina,2021-08-29,714265,10452,2634412,32606,239,54858
South Carolina,2021-09-05,752378,10781,2692396,38113,329,57984
South Carolina,2021-09-12,784052,11149,2735390,31674,368,42994
South Carolina,2021-09-19,819204,11614,2786126,35152,465,50736
South Carolina,2021-09-26,841600,12080,2821976,22396,466,35850
South Carolina,2021-10-03,860369,12570,2850975,18769,490,28999
South Carolina,2021-10-10,874013,12929,2883004,13644,359,32029
South Carolina,2021-10-17,883982,13232,2907304,9969,303,24300
South Carolina,2021-10-24,891072,13472,2932430,7090,240,25126
South Carolina,2021-10-31,897152,13716,2961817,6080,244,29387
South Carolina,2021-11-07,902329,13841,2987774,5177,125,25957
South Carolina,2021-11-14,906945,13983,3024244,4616,142,36470
South Carolina,2021-11-21,911624,14096,3062071,4679,113,37827
South Carolina,2021-11-28,915684,14189,3080965,4060,93,18894
South Carolina,2021-12-05,921722,14272,3125281,6038,83,44316
South Carolina,2021-12-12,929077,14375,3160661,7355,103,35380
South Carolina,2021-12-19,936207,14461,3185970,7130,86,25309
South Carolina,2021-12-26,944574,14550,3218544,8367,89,32574
South Carolina,2022-01-02,975320,14636,3242012,30746,86,23468
South Carolina,2022-01-09,1048252,14746,3267544,72932,110,25532
South Carolina,2022-01-16,1153125,14914,3300450,104873,168,32906
South Carolina,2022-01-23,1265710,15108,3363301,112585,194,62851
South Carolina,2022-01-30,1355116,15266,3378878,89406,158,15577
South Carolina,2022-02-06,1406933,15791,3392442,51817,525,13564
South Carolina,2022-02-13,1431067,16136,3400519,24134,345,8077
South Carolina,2022-02-20,1449637,16533,3410404,18570,397,9885
South Carolina,2022-02-27,1459070,16790,3425037,9433,257,14633
South Carolina,2022-03-06,1462846,16961,3432338,3776,171,7301
South Carolina,2022-03-13,1465127,17372,3444438,2281,411,12100
South Carolina,2022-03-20,1465739,17380,3449806,612,8,5368
South Carolina,2022-03-27,1467115,17493,3452242,1376,113,2436
South Carolina,2022-04-03,1468140,17591,3457251,1025,98,5009
South Carolina,2022-04-10,1469706,17650,3460996,1566,59,3745
South Carolina,2022-04-17,1470597,17698,3462608,891,48,1612
South Carolina,2022-04-24,1472093,17734,3463939,1496,36,1331
South Carolina,2022-05-01,1474274,17767,3465485,2181,33,1546
South Carolina,2022-05-08,1477345,17849,3484676,3071,82,19191
South Carolina,2022-05-15,1481975,17869,3489403,4630,20,4727
South Carolina,2022-05-22,1487728,17891,3496740,5753,22,7337
South Carolina,2022-05-29,1495762,17905,3501855,8034,14,5115
South Carolina,2022-06-05,1504967,17907,3506098,9205,2,4243
South Carolina,2022-06-12,1514423,17970,3510528,9456,63,4430
South Carolina,2022-06-19,1524771,17995,3512060,10348,25,1532
South Carolina,2022-06-26,1535392,18007,3515739,10621,12,3679
South Carolina,2022-07-03,1546406,18033,3524535,11014,26,8796
South Carolina,2022-07-10,1560139,18043,3528549,13733,10,4014
South Carolina,2022-07-17,1573585,18055,3533368,13446,12,4819
South Carolina,2022-07-24,1587503,18132,3539581,13918,77,6213
South Carolina,2022-07-31,1605165,18192,3545149,17662,60,5568
South Carolina,2022-08-07,1621121,18208,3550978,15956,16,5829
South Carolina,2022-08-14,1637108,18215,3556025,15987,7,5047
South Carolina,2022-08-21,1650748,18227,3561455,13640,12,5430
South Carolina,2022-08-28,1661020,18245,3565730,10272,18,4275
South Carolina,2022-09-04,1674281,18263,3569322,13261,18,3592
South Carolina,2022-09-11,1687640,18299,3571347,13359,36,2025
South Carolina,2022-09-18,1696746,18316,3575737,9106,17,4390
South Carolina,2022-09-25,1703439,18331,3580694,6693,15,4957
South Carolina,2022-10-02,1708074,18365,3585398,4635,34,4704
South Carolina,2022-10-09,1712281,18390,3590104,4207,25,4706
South Carolina,2022-10-16,1715434,18468,3594916,3153,78,4812
South Carolina,2022-10-23,1718600,18527,3600069,3166,59,5153
South Carolina,2022-10-30,1721693,18578,3606342,3093,51,6273
South Carolina,2022-11-06,1725160,18633,3611981,3467,55,5639
South Carolina,2022-11-13,1729333,18660,3617582,4173,27,5601
South Carolina,2022-11-20,1732287,18679,3622036,2954,19,4454
South Carolina,2022-11-27,1735351,18707,3627416,3064,28,5380
South Carolina,2022-12-04,1738379,18711,3629597,3028,4,2181
South Carolina,2022-12-11,1745168,18758,3634556,6789,47,4959
South Carolina,2022-12-18,1751646,18783,3637370,6478,25,2814
South Carolina,2022-12-25,1760204,18811,3640947,8558,28,3577
South Carolina,2023-01-01,1770059,18834,3641946,9855,23,999
South Carolina,2023-01-08,1780649,18849,3644921,10590,15,2975
South Carolina,2023-01-15,1791933,18983,3647230,11284,134,2309
South Carolina,2023-01-22,1799966,19069,3649375,8033,86,2145
South Carolina,2023-01-29,1807019,19093,3651672,7053,24,2297
South Carolina,2023-02-05,1812958,19226,3653247,5939,133,1575
South Carolina,2023-02-12,1818546,19330,3654422,5588,104,1175
South Carolina,2023-02-19,1823413,19393,3655451,4867,63,1029
South Carolina,2023-02-26,1827620,19490,3656418,4207,97,967
South Carolina,2023-03-05,1833731,19532,3657269,6111,42,851
South Carolina,2023-03-12,1836568,19600,3657269,2837,68,0
South Dakota,2020-01-26,0,0,0,0,0,0
South Dakota,2020-02-02,0,0,0,0,0,0
South Dakota,2020-02-09,0,0,0,0,0,0
South Dakota,2020-02-16,0,0,0,0,0,0
South Dakota,2020-02-23,0,0,0,0,0,0
South Dakota,2020-03-01,0,0,0,0,0,0
South Dakota,2020-03-08,0,0,0,0,0,0
South Dakota,2020-03-15,8,1,0,8,1,0
South Dakota,2020-03-22,21,1,0,13,0,0
South Dakota,2020-03-29,90,1,0,69,0,0
South Dakota,2020-04-05,240,2,0,150,1,0
South Dakota,2020-04-12,730,6,0,490,4,0
South Dakota,2020-04-19,1635,7,0,905,1,0
South Dakota,2020-04-26,2212,11,0,577,4,0
South Dakota,2020-05-03,2631,21,0,419,10,0
South Dakota,2020-05-10,3517,34,0,886,13,0
South Dakota,2020-05-17,3987,44,0,470,10,0
South Dakota,2020-05-24,4563,50,0,576,6,0
South Dakota,2020-05-31,4993,62,0,430,12,0
South Dakota,2020-06-07,5438,65,0,445,3,0
South Dakota,2020-06-14,5898,75,0,460,10,0
South Dakota,2020-06-21,6297,81,0,399,6,0
South Dakota,2020-06-28,6681,91,0,384,10,0
South Dakota,2020-07-05,7063,97,0,382,6,0
South Dakota,2020-07-12,7499,109,0,436,12,0
South Dakota,2020-07-19,7906,118,0,407,9,0
South Dakota,2020-07-26,8395,123,0,489,5,0
South Dakota,2020-08-02,8955,135,0,560,12,0
South Dakota,2020-08-09,9605,146,0,650,11,0
South Dakota,2020-08-16,10274,153,0,669,7,0
South Dakota,2020-08-23,11276,161,0,1002,8,0
South Dakota,2020-08-30,13322,167,0,2046,6,0
South Dakota,2020-09-06,15109,173,0,1787,6,0
South Dakota,2020-09-13,16638,184,0,1529,11,0
South Dakota,2020-09-20,18696,202,0,2058,18,0
South Dakota,2020-09-27,21541,218,0,2845,16,0
South Dakota,2020-10-04,24418,248,0,2877,30,0
South Dakota,2020-10-11,28564,286,0,4146,38,0
South Dakota,2020-10-18,33269,323,0,4705,37,0
South Dakota,2020-10-25,39203,375,0,5934,52,0
South Dakota,2020-11-01,47324,437,0,8121,62,0
South Dakota,2020-11-08,55404,536,0,8080,99,0
South Dakota,2020-11-15,65381,644,0,9977,108,0
South Dakota,2020-11-22,73065,819,0,7684,175,0
South Dakota,2020-11-29,79900,943,0,6835,124,0
South Dakota,2020-12-06,85991,1110,0,6091,167,0
South Dakota,2020-12-13,91038,1259,0,5047,149,0
South Dakota,2020-12-20,94727,1361,0,3689,102,0
South Dakota,2020-12-27,97390,1446,0,2663,85,0
South Dakota,2021-01-03,100532,1513,0,3142,67,0
South Dakota,2021-01-10,103318,1585,0,2786,72,0
South Dakota,2021-01-17,105544,1656,0,2226,71,0
South Dakota,2021-01-24,107148,1705,0,1604,49,0
South Dakota,2021-01-31,108250,1778,0,1102,73,0
South Dakota,2021-02-07,109229,1809,0,979,31,0
South Dakota,2021-02-14,110315,1844,107636,1086,35,107636
South Dakota,2021-02-21,111304,1863,152728,989,19,45092
South Dakota,2021-02-28,112427,1888,178635,1123,25,25907
South Dakota,2021-03-07,113589,1900,206243,1162,12,27608
South Dakota,2021-03-14,114623,1912,232966,1034,12,26723
South Dakota,2021-03-21,115867,1923,261798,1244,11,28832
South Dakota,2021-03-28,117244,1933,294506,1377,10,32708
South Dakota,2021-04-04,118361,1938,327720,1117,5,33214
South Dakota,2021-04-11,119705,1946,357294,1344,8,29574
South Dakota,2021-04-18,121056,1953,377436,1351,7,20142
South Dakota,2021-04-25,121986,1958,388763,930,5,11327
South Dakota,2021-05-02,122660,1967,397714,674,9,8951
South Dakota,2021-05-09,123233,1980,403193,573,13,5479
South Dakota,2021-05-16,123644,1991,409611,411,11,6418
South Dakota,2021-05-23,123911,2001,419122,267,10,9511
South Dakota,2021-05-30,124162,2010,425841,251,9,6719
South Dakota,2021-06-06,124261,2022,429135,99,12,3294
South Dakota,2021-06-13,124360,2026,435559,99,4,6424
South Dakota,2021-06-20,124393,2027,440333,33,1,4774
South Dakota,2021-06-27,124496,2030,444917,103,3,4584
South Dakota,2021-07-04,124592,2038,449049,96,8,4132
South Dakota,2021-07-11,124652,2039,452059,60,1,3010
South Dakota,2021-07-18,124764,2041,455507,112,2,3448
South Dakota,2021-07-25,124960,2043,460873,196,2,5366
South Dakota,2021-08-01,125225,2045,466986,265,2,6113
South Dakota,2021-08-08,125599,2052,474511,374,7,7525
South Dakota,2021-08-15,126749,2054,481229,1150,2,6718
South Dakota,2021-08-22,128297,2059,487986,1548,5,6757
South Dakota,2021-08-29,130776,2064,494543,2479,5,6557
South Dakota,2021-09-05,133855,2074,502941,3079,10,8398
South Dakota,2021-09-12,136772,2085,508483,2917,11,5542
South Dakota,2021-09-19,139956,2101,514725,3184,16,6242
South Dakota,2021-09-26,142800,2126,519375,2844,25,4650
South Dakota,2021-10-03,145474,2145,525579,2674,19,6204
South Dakota,2021-10-10,147820,2171,531291,2346,26,5712
South Dakota,2021-10-17,149996,2189,536600,2176,18,5309
South Dakota,2021-10-24,152308,2218,540479,2312,29,3879
South Dakota,2021-10-31,154482,2235,548914,2174,17,8435
South Dakota,2021-11-07,156995,2267,556057,2513,32,7143
South Dakota,2021-11-14,159343,2281,564769,2348,14,8712
South Dakota,2021-11-21,162375,2305,576457,3032,24,11688
South Dakota,2021-11-28,164292,2320,586804,1917,15,10347
South Dakota,2021-12-05,168271,2357,599779,3979,37,12975
South Dakota,2021-12-12,171248,2398,609104,2977,41,9325
South Dakota,2021-12-19,173655,2433,616009,2407,35,6905
South Dakota,2021-12-26,175677,2456,623404,2022,23,7395
South Dakota,2022-01-02,179204,2486,628825,3527,30,5421
South Dakota,2022-01-09,189411,2522,634680,10207,36,5855
South Dakota,2022-01-16,203137,2559,640695,13726,37,6015
South Dakota,2022-01-23,216656,2601,649284,13519,42,8589
South Dakota,2022-01-30,225383,2637,653034,8727,36,3750
South Dakota,2022-02-06,230240,2687,656208,4857,50,3174
South Dakota,2022-02-13,232725,2730,658742,2485,43,2534
South Dakota,2022-02-20,234961,2772,661006,2236,42,2264
South Dakota,2022-02-27,235787,2802,662576,826,30,1570
South Dakota,2022-03-06,236276,2827,664160,489,25,1584
South Dakota,2022-03-13,236602,2853,665466,326,26,1306
South Dakota,2022-03-20,236845,2875,666675,243,22,1209
South Dakota,2022-03-27,236955,2880,667811,110,5,1136
South Dakota,2022-04-03,237109,2883,669519,154,3,1708
South Dakota,2022-04-10,237246,2893,671518,137,10,1999
South Dakota,2022-04-17,237370,2898,673346,124,5,1828
South Dakota,2022-04-24,237535,2901,675205,165,3,1859
South Dakota,2022-05-01,237812,2912,676655,277,11,1450
South Dakota,2022-05-08,238185,2915,678356,373,3,1701
South Dakota,2022-05-15,238635,2917,679757,450,2,1401
South Dakota,2022-05-22,239110,2919,680927,475,2,1170
South Dakota,2022-05-29,239704,2927,682500,594,8,1573
South Dakota,2022-06-05,240357,2928,683451,653,1,951
South Dakota,2022-06-12,241326,2928,684874,969,0,1423
South Dakota,2022-06-19,242298,2931,685419,972,3,545
South Dakota,2022-06-26,243269,2936,686225,971,5,806
South Dakota,2022-07-03,244523,2938,687768,1254,2,1543
South Dakota,2022-07-10,245705,2940,688848,1182,2,1080
South Dakota,2022-07-17,247274,2945,690151,1569,5,1303
South Dakota,2022-07-24,248788,2947,690656,1514,2,505
South Dakota,2022-07-31,250286,2956,693633,1498,9,2977
South Dakota,2022-08-07,251860,2963,695116,1574,7,1483
South Dakota,2022-08-14,253232,2973,696577,1372,10,1461
South Dakota,2022-08-21,254670,2979,698125,1438,6,1548
South Dakota,2022-08-28,256255,2984,699563,1585,5,1438
South Dakota,2022-09-04,257547,2993,700878,1292,9,1315
South Dakota,2022-09-11,258510,3002,701699,963,9,821
South Dakota,2022-09-18,259683,3014,703420,1173,12,1721
South Dakota,2022-09-25,260639,3017,705665,956,3,2245
South Dakota,2022-10-02,261371,3021,708347,732,4,2682
South Dakota,2022-10-09,262213,3033,711304,842,12,2957
South Dakota,2022-10-16,262837,3046,712199,624,13,895
South Dakota,2022-10-23,263468,3049,716317,631,3,4118
South Dakota,2022-10-30,264187,3059,723219,719,10,6902
South Dakota,2022-11-06,265019,3065,725232,832,6,2013
South Dakota,2022-11-13,265890,3078,728113,871,13,2881
South Dakota,2022-11-20,266843,3088,730351,953,10,2238
South Dakota,2022-11-27,267689,3096,730914,846,8,563
South Dakota,2022-12-04,268797,3099,733907,1108,3,2993
South Dakota,2022-12-11,269886,3106,735513,1089,7,1606
South Dakota,2022-12-18,270809,3115,736942,923,9,1429
South Dakota,2022-12-25,271433,3116,737229,624,1,287
South Dakota,2023-01-01,271856,3118,737890,423,2,661
South Dakota,2023-01-08,272367,3124,738681,511,6,791
South Dakota,2023-01-15,272890,3133,738937,523,9,256
South Dakota,2023-01-22,273354,3145,739565,464,12,628
South Dakota,2023-01-29,273929,3149,740722,575,4,1157
South Dakota,2023-02-05,274676,3152,741248,747,3,526
South Dakota,2023-02-12,275672,3153,741781,996,1,533
South Dakota,2023-02-19,276655,3167,742222,983,14,441
South Dakota,2023-02-26,277651,3175,742398,996,8,176
South Dakota,2023-03-05,278489,3181,742910,838,6,512
South Dakota,2023-03-12,279130,3190,742910,641,9,0
Tennessee,2020-01-26,0,0,0,0,0,0
Tennessee,2020-02-02,0,0,0,0,0,0
Tennessee,2020-02-09,0,0,0,0,0,0
Tennessee,2020-02-16,0,0,0,0,0,0
Tennessee,2020-02-23,0,0,0,0,0,0
Tennessee,2020-03-01,0,0,0,0,0,0
Tennessee,2020-03-08,3,0,0,3,0,0
Tennessee,2020-03-15,32,0,0,29,0,0
Tennessee,2020-03-22,393,2,0,361,2,0
Tennessee,2020-03-29,1720,8,0,1327,6,0
Tennessee,2020-04-05,3660,44,0,1940,36,0
Tennessee,2020-04-12,5390,101,0,1730,57,0
Tennessee,2020-04-19,7111,148,0,1721,47,0
Tennessee,2020-04-26,9667,181,0,2556,33,0
Tennessee,2020-05-03,13183,210,0,3516,29,0
Tennessee,2020-05-10,15019,243,0,1836,33,0
Tennessee,2020-05-17,17772,298,0,2753,55,0
Tennessee,2020-05-24,20223,336,0,2451,38,0
Tennessee,2020-05-31,23274,364,0,3051,28,0
Tennessee,2020-06-07,26505,418,0,3231,54,0
Tennessee,2020-06-14,30300,475,0,3795,57,0
Tennessee,2020-06-21,34846,526,0,4546,51,0
Tennessee,2020-06-28,40279,584,0,5433,58,0
Tennessee,2020-07-05,51157,646,0,10878,62,0
Tennessee,2020-07-12,63073,741,0,11916,95,0
Tennessee,2020-07-19,77657,843,0,14584,102,0
Tennessee,2020-07-26,93690,967,0,16033,124,0
Tennessee,2020-08-02,107761,1073,0,14071,106,0
Tennessee,2020-08-09,120784,1223,0,13023,150,0
Tennessee,2020-08-16,131904,1366,0,11120,143,0
Tennessee,2020-08-23,142016,1567,0,10112,201,0
Tennessee,2020-08-30,152099,1747,0,10083,180,0
Tennessee,2020-09-06,162333,1865,0,10234,118,0
Tennessee,2020-09-13,170768,2078,0,8435,213,0
Tennessee,2020-09-20,181770,2218,0,11002,140,0
Tennessee,2020-09-27,191184,2377,0,9414,159,0
Tennessee,2020-10-04,199952,2577,0,8768,200,0
Tennessee,2020-10-11,214177,2767,0,14225,190,0
Tennessee,2020-10-18,227628,2909,0,13451,142,0
Tennessee,2020-10-25,245921,3131,0,18293,222,0
Tennessee,2020-11-01,259867,3353,0,13946,222,0
Tennessee,2020-11-08,281860,3595,0,21993,242,0
Tennessee,2020-11-15,309893,3893,0,28033,298,0
Tennessee,2020-11-22,337959,4266,0,28066,373,0
Tennessee,2020-11-29,365136,4554,0,27177,288,0
Tennessee,2020-12-06,397431,4943,0,32295,389,0
Tennessee,2020-12-13,453327,5462,0,55896,519,0
Tennessee,2020-12-20,517734,6071,0,64407,609,0
Tennessee,2020-12-27,558040,6512,0,40306,441,0
Tennessee,2021-01-03,602853,7025,0,44813,513,0
Tennessee,2021-01-10,648545,7785,0,45692,760,0
Tennessee,2021-01-17,679529,8391,0,30984,606,0
Tennessee,2021-01-24,702380,8859,0,22851,468,0
Tennessee,2021-01-31,721422,9650,0,19042,791,0
Tennessee,2021-02-07,737829,10469,0,16407,819,0
Tennessee,2021-02-14,751129,10933,633021,13300,464,633021
Tennessee,2021-02-21,758757,11133,742055,7628,200,109034
Tennessee,2021-02-28,768634,11411,845090,9877,278,103035
Tennessee,2021-03-07,776834,11547,1015188,8200,136,170098
Tennessee,2021-03-14,785456,11639,1201964,8622,80,186776
Tennessee,2021-03-21,794218,11713,1394341,8762,23,192377
Tennessee,2021-03-28,802026,11800,1612374,7808,150,218033
Tennessee,2021-04-04,810022,11865,1829918,7996,65,217544
Tennessee,2021-04-11,817829,11950,2013257,7807,85,183339
Tennessee,2021-04-18,828826,12016,2160931,10997,66,147674
Tennessee,2021-04-25,836225,12086,2269505,7399,70,108574
Tennessee,2021-05-02,842864,12138,2356831,6639,52,87326
Tennessee,2021-05-09,848326,12209,2429663,5462,71,72832
Tennessee,2021-05-16,852876,12261,2511475,4550,52,81812
Tennessee,2021-05-23,856345,12326,2606937,3469,65,95462
Tennessee,2021-05-30,858788,12380,2664756,2443,54,57819
Tennessee,2021-06-06,860633,12413,2702999,1845,32,38243
Tennessee,2021-06-13,862138,12433,2734592,1505,21,31593
Tennessee,2021-06-20,863486,12458,2786551,1348,25,51959
Tennessee,2021-06-27,864767,12491,2821575,1281,33,35024
Tennessee,2021-07-04,866656,12510,2901608,1889,19,80033
Tennessee,2021-07-11,869535,12542,2926141,2879,32,24533
Tennessee,2021-07-18,874304,12575,2958822,4769,33,32681
Tennessee,2021-07-25,883227,12628,2999548,8923,53,40726
Tennessee,2021-08-01,899398,12695,3056804,16171,67,57256
Tennessee,2021-08-08,922244,12782,3126504,22846,87,69700
Tennessee,2021-08-15,953299,12923,3201493,31055,141,74989
Tennessee,2021-08-22,996214,13141,3276921,42915,218,75428
Tennessee,2021-08-29,1040328,13372,3355302,44114,231,78381
Tennessee,2021-09-05,1094589,13638,3430113,54261,266,74811
Tennessee,2021-09-12,1152326,13951,3483649,57737,313,53536
Tennessee,2021-09-19,1188464,14391,3537200,36138,440,53551
Tennessee,2021-09-26,1215259,14892,3578144,26795,501,40944
Tennessee,2021-10-03,1235807,15261,3607110,20548,369,28966
Tennessee,2021-10-10,1251488,15525,3642610,15681,264,35500
Tennessee,2021-10-17,1263667,15830,3668909,12179,305,26299
Tennessee,2021-10-24,1273199,16125,3698169,9532,295,29260
Tennessee,2021-10-31,1280160,16319,3723870,6961,194,25701
Tennessee,2021-11-07,1287072,16500,3746646,6912,181,22776
Tennessee,2021-11-14,1295449,16627,3790208,8377,127,43562
Tennessee,2021-11-21,1304789,16805,3837000,9340,178,46792
Tennessee,2021-11-28,1312201,16944,3858576,7412,139,21576
Tennessee,2021-12-05,1325318,17429,3905921,13117,485,47345
Tennessee,2021-12-12,1337934,17707,3938302,12616,278,32381
Tennessee,2021-12-19,1352234,17992,3969238,14300,285,30936
Tennessee,2021-12-26,1379712,20494,3994089,27478,2502,24851
Tennessee,2022-01-02,1451245,20782,4015478,71533,288,21389
Tennessee,2022-01-09,1546356,21011,4044461,95111,229,28983
Tennessee,2022-01-16,1661624,21594,4068909,115268,583,24448
Tennessee,2022-01-23,1776528,22046,4120763,114904,452,51854
Tennessee,2022-01-30,1868832,22494,4137788,92304,448,17025
Tennessee,2022-02-06,1938026,22905,4152401,69194,411,14613
Tennessee,2022-02-13,1971117,23335,4163096,33091,430,10695
Tennessee,2022-02-20,1992567,23931,4180275,21450,596,17179
Tennessee,2022-02-27,2003314,24433,4188143,10747,502,7868
Tennessee,2022-03-06,2010228,24655,4195576,6914,222,7433
Tennessee,2022-03-13,2013366,25205,4201857,3138,550,6281
Tennessee,2022-03-20,2015441,25405,4207064,2075,200,5207
Tennessee,2022-03-27,2017068,25487,4212314,1627,82,5250
Tennessee,2022-04-03,2018761,25653,4218206,1693,166,5892
Tennessee,2022-04-10,2020759,26013,4225230,1998,360,7024
Tennessee,2022-04-17,2022970,26093,4232968,2211,80,7738
Tennessee,2022-04-24,2025844,26135,4240392,2874,42,7424
Tennessee,2022-05-01,2029384,26154,4245008,3540,19,4616
Tennessee,2022-05-08,2034414,26191,4249439,5030,37,4431
Tennessee,2022-05-15,2041261,26251,4253620,6847,60,4181
Tennessee,2022-05-22,2050234,26368,4259028,8973,117,5408
Tennessee,2022-05-29,2060964,26465,4263820,10730,97,4792
Tennessee,2022-06-05,2072321,26483,4267645,11357,18,3825
Tennessee,2022-06-12,2085237,26533,4271758,12916,50,4113
